EMBL_transcript_id,cDNA_length,cds_length,exons_nr,5_MAR_presence,3_MAR_presence,5_polyA_18_presence,5_CCGNN_2_5_presence,perc_go_hk_match,perc_go_ts_match,is_hk
ENST00000251303,1116,828,NaN,no,no,no,no,0,0.3,NaN
ENST00000314752,2369,888,NaN,no,no,no,no,0,0.3,NaN
ENST00000338971,2195,888,NaN,no,no,no,no,0,0.3,NaN
ENST00000345535,768,486,NaN,no,no,no,no,0,0.3,NaN
ENST00000354723,1833,888,NaN,no,no,no,no,0,0.3,NaN
ENST00000355544,1108,765,NaN,no,no,no,no,0,0.3,NaN
ENST00000254579,4214,3027,5,no,no,no,no,0,0,NaN
ENST00000254584,2578,1026,8,no,no,no,yes,0,0.25,NaN
ENST00000305836,2777,1482,7,no,no,yes,no,0,0,NaN
ENST00000358089,1424,1167,8,no,no,yes,no,0,0,NaN
ENST00000254589,4015,1422,7,no,no,no,yes,0,0.5,NaN
ENST00000336518,2807,519,8,no,no,no,no,0,9.09E-02,NaN
ENST00000357229,2705,1491,8,no,no,no,no,0,9.09E-02,NaN
ENST00000357950,2689,1320,9,no,no,no,no,0,9.09E-02,NaN
ENST00000254605,6466,1395,7,no,no,no,yes,0,0,NaN
ENST00000326260,3702,3066,12,no,yes,no,no,0,0.5,NaN
ENST00000354346,4504,3069,11,no,yes,no,no,0,0.5,NaN
ENST00000254616,1412,312,3,no,no,no,yes,0.1666667,0,NaN
ENST00000254624,5285,2658,NaN,no,no,yes,no,0,0,NaN
ENST00000254627,1482,1482,NaN,no,no,no,no,0,0.1666667,NaN
ENST00000254630,6704,2073,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000361086,1931,1107,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000254636,2697,2277,NaN,no,yes,no,no,0,0.2,NaN
ENST00000254644,967,513,NaN,no,no,yes,no,0.6666667,0,NaN
ENST00000337109,2774,567,NaN,no,no,yes,no,0.6666667,0,NaN
ENST00000254653,1852,1629,NaN,no,no,no,no,0,0,NaN
ENST00000309507,3266,2466,NaN,no,no,no,no,0,0,NaN
ENST00000254654,1454,1179,NaN,no,no,no,yes,0,0.2857143,NaN
ENST00000254657,6220,3768,NaN,no,no,no,no,0,0,NaN
ENST00000254658,1337,1215,NaN,no,no,no,no,0,0,NaN
ENST00000355768,6220,3768,NaN,no,no,no,no,0,0,NaN
ENST00000254661,800,447,NaN,no,yes,no,yes,0,0.4285714,NaN
ENST00000254663,1342,1338,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000254667,5377,2103,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000306042,5003,1929,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000358318,2304,336,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000360287,3696,2103,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000254675,1657,651,NaN,no,no,no,yes,0,0.125,NaN
ENST00000254689,468,468,1,no,no,no,no,0.4285714,0.1428571,NaN
ENST00000254690,5076,1653,9,no,no,no,yes,0,0.6315789,no
ENST00000296800,1136,624,6,no,no,no,yes,0,0.6315789,no
ENST00000354209,5121,1698,10,no,no,no,yes,0,0.6315789,no
ENST00000254691,4219,3114,3,yes,no,no,no,0,0.3333333,NaN
ENST00000254695,3578,2136,26,no,no,no,yes,NaN,NaN,NaN
ENST00000322335,5242,579,26,no,no,yes,yes,0.5,0,NaN
ENST00000320345,2982,1119,13,yes,no,no,no,0,0,NaN
ENST00000350761,2768,1347,12,yes,no,no,no,0,0,NaN
ENST00000362041,2768,1119,12,yes,no,no,no,0,0,NaN
ENST00000254718,4521,3987,26,no,no,no,yes,0,0,NaN
ENST00000254719,2794,1851,17,no,no,no,yes,0.4285714,0,NaN
ENST00000254722,1548,1257,8,yes,no,no,no,0,0.5,NaN
ENST00000254724,2596,513,6,yes,no,no,no,0.5,0,NaN
ENST00000254730,2174,1791,NaN,no,no,no,yes,0.4285714,0,NaN
ENST00000340816,4925,2037,14,no,no,no,yes,0,1,NaN
ENST00000254742,1732,426,5,no,no,no,no,NaN,NaN,NaN
ENST00000254759,1335,1110,NaN,no,no,yes,no,0,0,NaN
ENST00000296888,2663,2418,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000357695,2422,1242,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000254765,1852,876,NaN,no,no,no,yes,0,0,NaN
ENST00000352861,450,207,4,no,no,no,no,0.1666667,0.3333333,NaN
ENST00000254770,4353,1353,9,no,no,no,no,0,0,NaN
ENST00000254772,3588,2025,4,no,no,no,no,0,0,NaN
ENST00000356889,3482,2025,4,no,no,no,no,0,0,NaN
ENST00000340197,1936,1443,15,no,no,no,no,0,0.4,NaN
ENST00000357936,1936,1443,15,no,no,no,no,0,0.4,NaN
ENST00000254781,552,552,1,no,no,no,yes,0.4,0,NaN
ENST00000254799,2623,1269,12,no,no,no,no,NaN,NaN,NaN
ENST00000254800,3429,3429,8,no,yes,no,no,0,0.25,NaN
ENST00000254801,899,480,4,yes,yes,yes,no,0,0.6666667,NaN
ENST00000254802,3486,3486,23,no,no,no,no,0,0.25,NaN
ENST00000330838,8499,7056,34,no,no,no,no,0,0.25,NaN
ENST00000358602,9252,7809,35,no,no,no,no,0,0.25,NaN
ENST00000359443,8453,7413,34,no,no,no,no,0,0.25,NaN
ENST00000254803,2035,1440,1,no,no,no,yes,0,0.2,NaN
ENST00000200181,5918,5469,NaN,no,no,no,yes,0,0.1666667,NaN
ENST00000339591,5418,5418,NaN,no,no,no,yes,0,0.1666667,NaN
ENST00000356981,5912,5463,NaN,no,no,no,yes,0,0.1666667,NaN
ENST00000254806,1856,786,NaN,no,no,no,no,0,0,NaN
ENST00000254810,2703,411,NaN,yes,yes,no,no,0,0,NaN
ENST00000293218,3839,2433,NaN,no,no,no,no,0,0,NaN
ENST00000254816,2261,1917,NaN,no,no,no,no,0,0,NaN
ENST00000254821,2816,963,NaN,no,no,no,yes,0.2,0,NaN
ENST00000313889,2842,993,NaN,no,no,no,yes,0.2,0,NaN
ENST00000340681,2838,1011,NaN,no,no,no,yes,0.2,0,NaN
ENST00000254835,3510,2472,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000336452,1248,555,6,no,no,yes,no,0.5,0,NaN
ENST00000336458,1335,465,6,no,no,yes,no,0.5,0,NaN
ENST00000354539,1248,465,6,no,no,yes,no,0.5,0,NaN
ENST00000355068,1304,99,6,no,no,yes,no,0.5,0,NaN
ENST00000254846,6322,5055,19,no,no,no,no,0,0,NaN
ENST00000254868,1718,951,9,no,no,no,no,0,0.2,NaN
ENST00000359816,1718,951,9,no,no,no,no,0,0.2,NaN
ENST00000254853,2289,1347,5,no,no,yes,no,0,0,NaN
ENST00000359613,1701,1347,4,no,no,yes,no,0,0,NaN
ENST00000254854,3622,3312,20,no,no,no,no,0,0.5,NaN
ENST00000315614,5185,4695,29,no,no,no,yes,NaN,NaN,NaN
ENST00000346752,3565,849,6,no,no,yes,no,0,0,NaN
ENST00000348844,3591,951,9,no,no,yes,no,0,0,NaN
ENST00000352921,3622,906,7,no,no,yes,no,0,0,NaN
ENST00000361842,3593,906,8,no,no,yes,no,0,0,NaN
ENST00000293813,3978,2301,22,no,no,no,yes,0,0.375,NaN
ENST00000302955,998,891,8,no,no,no,yes,0,0.375,NaN
ENST00000254878,1006,414,NaN,yes,no,no,no,0,0.2,NaN
ENST00000344542,5624,4284,NaN,no,no,no,yes,0,0.25,NaN
ENST00000355155,2822,2592,NaN,no,no,no,yes,0,0.25,NaN
ENST00000357162,14018,11994,NaN,no,no,no,yes,0,0.25,NaN
ENST00000358544,14093,12069,NaN,no,no,no,yes,0,0.25,NaN
ENST00000254891,997,771,NaN,no,yes,no,no,0,0,NaN
ENST00000360863,4029,3795,NaN,no,yes,no,no,0,0,NaN
ENST00000254898,3052,3051,NaN,no,no,no,yes,0,0.25,NaN
ENST00000254901,2133,759,NaN,no,yes,no,no,0,0,NaN
ENST00000361185,1957,456,NaN,no,yes,no,no,0,0,NaN
ENST00000254908,485,393,NaN,no,no,yes,yes,0,0,NaN
ENST00000355625,1943,312,NaN,no,no,yes,yes,0,0,NaN
ENST00000247020,1075,636,NaN,no,no,no,no,0,0.25,NaN
ENST00000335362,2486,1140,NaN,no,no,no,yes,0,0.2857143,NaN
ENST00000254928,1844,1314,NaN,yes,no,yes,no,0,0,NaN
ENST00000339507,2695,2079,NaN,no,no,no,no,0,0,NaN
ENST00000348497,1754,1635,NaN,no,no,no,no,0,0,NaN
ENST00000254940,1368,543,NaN,no,no,no,yes,0,0,NaN
ENST00000254941,1887,402,NaN,no,no,no,yes,0,0,NaN
ENST00000254942,2894,1503,NaN,no,no,no,no,0,0.1666667,NaN
ENST00000254950,2177,1308,NaN,no,no,yes,yes,0,0.125,NaN
ENST00000254951,662,660,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000338779,2256,2256,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000254963,3109,2061,13,no,no,no,yes,0,0.5,NaN
ENST00000352522,3757,2331,10,yes,no,no,no,0,0,NaN
ENST00000254968,668,471,2,no,yes,yes,no,0,0,NaN
ENST00000309144,1996,1362,9,no,no,no,no,NaN,NaN,NaN
ENST00000334964,1061,891,9,no,no,no,no,NaN,NaN,NaN
ENST00000356872,1647,1209,9,no,no,no,no,NaN,NaN,NaN
ENST00000360652,1999,1365,8,no,no,no,no,NaN,NaN,NaN
ENST00000254976,2053,621,8,no,no,no,no,0,1,no
ENST00000304886,2053,621,8,no,no,no,no,0,1,no
ENST00000254977,4566,1386,5,no,no,no,yes,0,0,NaN
ENST00000337608,4857,1569,4,no,no,no,yes,0,0,NaN
ENST00000254983,1355,786,7,yes,no,no,yes,0.1,0,NaN
ENST00000254998,1117,423,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000321487,2151,951,9,no,no,no,yes,0.1428571,0,NaN
ENST00000255006,4151,2631,10,no,no,no,no,0,0.4285714,NaN
ENST00000216877,3266,2382,23,no,no,no,yes,0,0.2857143,NaN
ENST00000318266,3141,2388,24,no,no,no,yes,0,0.2857143,NaN
ENST00000344855,2725,2520,24,no,no,no,yes,0,0.2857143,NaN
ENST00000345248,3630,2409,28,no,no,no,yes,0,0.2857143,NaN
ENST00000345676,2293,2088,20,no,no,no,yes,0,0.2857143,NaN
ENST00000356147,3636,2415,28,no,no,no,yes,0,0.2857143,NaN
ENST00000358719,3293,2409,24,no,no,no,yes,0,0.2857143,NaN
ENST00000216877,3266,2382,23,no,no,no,yes,0,0.2857143,NaN
ENST00000318266,3141,2388,24,no,no,no,yes,0,0.2857143,NaN
ENST00000344855,2725,2520,24,no,no,no,yes,0,0.2857143,NaN
ENST00000345248,3630,2409,28,no,no,no,yes,0,0.2857143,NaN
ENST00000345676,2293,2088,20,no,no,no,yes,0,0.2857143,NaN
ENST00000356147,3636,2415,28,no,no,no,yes,0,0.2857143,NaN
ENST00000358719,3293,2409,24,no,no,no,yes,0,0.2857143,NaN
ENST00000255008,1167,1167,NaN,no,no,no,no,0,0.3333333,NaN
ENST00000343043,1649,1197,NaN,no,no,no,no,0.2857143,0.2857143,NaN
ENST00000255013,1784,1374,NaN,no,no,no,no,0,0.25,NaN
ENST00000255016,1871,1845,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000255017,3832,3090,NaN,no,no,no,no,0,0.6428571,NaN
ENST00000255024,4978,4845,NaN,no,no,no,no,0,0.5,NaN
ENST00000295582,1290,1290,NaN,no,no,no,no,0,0.5,NaN
ENST00000342395,5555,4866,NaN,no,no,no,no,0,0.5,NaN
ENST00000255029,3090,1542,NaN,no,no,no,no,0,0,NaN
ENST00000329117,3468,2736,NaN,no,no,no,no,0,0,NaN
ENST00000361588,2852,2016,NaN,no,no,no,no,0,0,NaN
ENST00000255030,669,669,NaN,yes,no,no,no,0,0.6,no
ENST00000325798,1627,675,NaN,yes,no,no,no,0,0.6,no
ENST00000343919,276,276,NaN,yes,no,no,no,0,0.6,no
ENST00000315174,5842,4683,NaN,no,no,no,yes,7.14E-02,0.2857143,NaN
ENST00000361409,6768,4569,NaN,no,no,no,yes,7.14E-02,0.2857143,NaN
ENST00000361792,6888,4689,NaN,no,no,no,yes,7.14E-02,0.2857143,NaN
ENST00000337206,1071,762,NaN,no,no,yes,no,0,0,NaN
ENST00000361084,1083,642,NaN,no,no,yes,no,0,0,NaN
ENST00000255039,1771,1023,NaN,no,no,yes,no,0,0.3333333,NaN
ENST00000255040,930,672,NaN,no,no,no,no,0,0.4285714,no
ENST00000255041,4445,768,NaN,no,no,no,no,0,0.1428571,NaN
ENST00000361516,2574,1527,NaN,no,no,no,no,0,0.1428571,NaN
ENST00000326837,2022,1794,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000326870,3844,1794,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000255057,5087,1296,NaN,no,no,yes,no,0,0.4285714,NaN
ENST00000255078,3920,2982,NaN,yes,no,no,no,0.1666667,0,NaN
ENST00000255082,1299,960,NaN,no,no,yes,no,0,0,NaN
ENST00000349015,2725,1158,NaN,no,no,no,no,0,0.6,no
ENST00000255087,2486,1527,NaN,no,no,no,yes,0,0.4285714,NaN
ENST00000255103,1530,861,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000255108,2493,1470,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000255113,2116,1533,NaN,no,no,yes,no,0,0.5,NaN
ENST00000341288,2628,2373,NaN,no,no,no,no,0,0.25,NaN
ENST00000350030,3223,2367,NaN,no,no,no,no,0,0.25,NaN
ENST00000351223,2206,1350,NaN,no,no,no,no,0,0.25,NaN
ENST00000255122,1838,1641,NaN,no,no,no,no,0,0.4545455,NaN
ENST00000354383,1779,1605,NaN,no,no,no,no,0,0.4545455,NaN
ENST00000355498,1663,1572,NaN,no,no,no,no,0,0.4545455,NaN
ENST00000359291,1711,1605,NaN,no,no,no,no,0,0.4545455,NaN
ENST00000217074,876,876,NaN,no,no,no,no,0,0,NaN
ENST00000354916,1887,1692,NaN,no,no,no,no,0,0.3333333,NaN
ENST00000361383,1893,1698,NaN,no,no,no,no,0,0.3333333,NaN
ENST00000255145,4070,2193,NaN,no,no,no,yes,0,0,NaN
ENST00000255152,2779,2091,NaN,no,no,no,yes,0,0,NaN
ENST00000342690,2370,717,NaN,no,no,no,no,0,0,NaN
ENST00000344785,377,372,NaN,no,no,no,no,0,0,NaN
ENST00000356208,2372,651,NaN,no,no,no,no,0,0,NaN
ENST00000361978,2315,363,NaN,no,no,no,no,0,0,NaN
ENST00000255172,1952,615,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000255174,1572,879,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000255175,1726,1422,NaN,no,no,no,yes,0,0,NaN
ENST00000342374,2592,1422,NaN,no,no,no,yes,0,0,NaN
ENST00000255176,900,900,NaN,no,yes,no,no,0,0.2,NaN
ENST00000255177,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000255183,252,252,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000255189,3082,2601,16,no,no,no,yes,0,0.125,NaN
ENST00000315090,2772,1842,12,no,no,no,yes,0,0.125,NaN
ENST00000255192,1991,1092,8,no,no,no,yes,0,0,NaN
ENST00000255194,3985,3285,27,no,no,no,no,0,0.2,NaN
ENST00000255198,1419,705,3,no,no,no,no,0,0,NaN
ENST00000255202,5520,5406,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000307297,5349,4575,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000316485,4863,4749,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000361431,4773,4659,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000255207,4493,2988,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000317477,2120,687,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000354381,2609,1104,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000255208,2126,1383,NaN,no,yes,no,no,0,0.5,NaN
ENST00000255224,3911,1278,4,yes,no,no,no,0,0.3333333,NaN
ENST00000255226,2763,2763,19,no,no,no,no,0,0.2,NaN
ENST00000323329,708,708,5,no,no,no,no,0,0.2,NaN
ENST00000251295,1560,1560,NaN,no,no,no,yes,0,1,NaN
ENST00000303864,1762,984,NaN,no,no,no,yes,0,1,NaN
ENST00000361144,1801,816,NaN,no,no,no,yes,0,1,NaN
ENST00000251546,2933,675,5,no,no,no,no,0.3333333,0,NaN
ENST00000251547,2933,768,6,no,no,no,no,0.3333333,0,NaN
ENST00000255231,1333,777,NaN,no,no,no,no,0,0,NaN
ENST00000333868,1987,1251,NaN,no,yes,no,no,0,0.1111111,NaN
ENST00000348549,1537,801,NaN,no,yes,no,no,0,0.1111111,NaN
ENST00000255262,2040,1248,NaN,no,no,no,no,0,0.25,NaN
ENST00000255263,3810,1383,NaN,no,no,no,no,0,0.2,NaN
ENST00000255266,2933,2583,NaN,no,no,no,no,0,0.4,NaN
ENST00000255283,3899,2982,32,no,no,no,no,0,0.3,NaN
ENST00000281620,4582,3447,37,no,no,no,no,0,0.3,NaN
ENST00000255289,4021,3492,14,yes,no,no,no,NaN,NaN,NaN
ENST00000255301,1622,642,5,no,yes,no,no,0,0,NaN
ENST00000337963,1229,1149,4,no,yes,no,no,0,0,NaN
ENST00000357174,1336,642,4,no,yes,no,no,0,0,NaN
ENST00000255304,3814,3279,9,no,no,no,yes,0,0.6666667,NaN
ENST00000255305,8077,861,23,no,no,yes,no,0,0,NaN
ENST00000255310,1338,1338,17,no,yes,no,no,0,0.4285714,NaN
ENST00000341326,1014,1014,14,no,yes,no,no,0,0.4285714,NaN
ENST00000343548,1566,1566,19,no,yes,no,no,0,0.4285714,NaN
ENST00000255315,1317,426,6,no,yes,no,no,NaN,NaN,NaN
ENST00000255316,1769,1395,13,no,no,no,yes,0,0.1111111,NaN
ENST00000255317,873,486,5,no,no,yes,yes,0,0.1666667,NaN
ENST00000255320,647,150,2,yes,no,no,no,0,0,NaN
ENST00000335327,4768,1509,10,no,no,no,no,0,0.5,NaN
ENST00000361042,4805,1500,10,no,no,no,no,0,0.5,NaN
ENST00000255324,5105,4872,36,no,no,yes,yes,0,0,NaN
ENST00000255325,2134,1962,15,no,no,yes,yes,0,0,NaN
ENST00000255326,1490,1350,12,no,no,yes,yes,0,0,NaN
ENST00000339524,2200,1902,16,no,no,yes,yes,0,0,NaN
ENST00000255329,1005,1005,1,no,no,no,yes,0,0.1666667,NaN
ENST00000255380,2121,1773,NaN,no,no,no,no,0,0.25,NaN
ENST00000252173,6016,5814,39,no,no,no,no,0,0.7,NaN
ENST00000269243,7619,5931,41,no,no,no,yes,0.1111111,0.2222222,NaN
ENST00000360416,318,318,5,no,no,no,yes,0.1111111,0.2222222,NaN
ENST00000255389,991,711,7,no,no,no,no,9.09E-02,9.09E-02,NaN
ENST00000343219,991,600,7,no,no,no,no,9.09E-02,9.09E-02,NaN
ENST00000255390,1708,906,6,no,no,no,no,0,0,NaN
ENST00000255403,435,435,2,no,no,no,no,NaN,NaN,NaN
ENST00000313485,4872,4209,9,no,no,no,no,NaN,NaN,NaN
ENST00000341712,3195,2535,18,no,no,no,no,NaN,NaN,NaN
ENST00000255409,1921,1152,NaN,no,no,yes,yes,0,0.5,NaN
ENST00000255416,1796,1434,NaN,no,no,no,no,0,0.5714286,NaN
ENST00000255417,7594,4905,NaN,no,yes,no,no,0,0.2222222,NaN
ENST00000255422,7870,2790,NaN,no,no,no,no,0,0,NaN
ENST00000354118,7735,2655,NaN,no,no,no,no,0,0,NaN
ENST00000255427,1635,1401,NaN,no,no,no,no,0,0.2307692,NaN
ENST00000362046,1650,1431,NaN,no,no,no,no,0,0.2307692,NaN
ENST00000338314,4888,1542,NaN,no,no,no,yes,0,0.5,NaN
ENST00000255432,3309,2748,NaN,no,no,no,yes,0,0,NaN
ENST00000308543,2487,2487,NaN,no,no,no,yes,0,0,NaN
ENST00000361049,3119,2787,NaN,no,no,no,yes,0,0,NaN
ENST00000255434,3558,1953,NaN,no,no,no,no,0,0,NaN
ENST00000329800,2736,1518,NaN,no,no,no,no,0,0,NaN
ENST00000330675,1455,1455,NaN,no,no,no,no,0,0,NaN
ENST00000358024,2355,795,NaN,no,no,no,no,0,0,NaN
ENST00000255448,5703,2190,18,no,no,no,no,0,0.3636364,NaN
ENST00000360631,5629,2223,17,no,no,no,no,0,0.3636364,NaN
ENST00000255465,1728,1398,9,no,no,no,yes,0,0.5,NaN
ENST00000255468,3423,1974,19,no,no,no,no,0,0,NaN
ENST00000356576,5147,1692,19,no,no,no,no,0,0,NaN
ENST00000316546,4820,2061,9,no,no,no,no,NaN,NaN,NaN
ENST00000355182,3407,2001,9,no,no,no,no,NaN,NaN,NaN
ENST00000360181,2647,2001,8,no,no,no,no,NaN,NaN,NaN
ENST00000298386,2808,2265,18,no,no,no,no,0,0.1666667,NaN
ENST00000313624,3093,924,11,no,no,no,no,NaN,NaN,NaN
ENST00000313640,1572,1233,13,no,no,no,no,NaN,NaN,NaN
ENST00000255472,3169,2934,11,no,yes,no,no,0,0.4285714,NaN
ENST00000338947,2690,2415,10,no,yes,no,no,0,0.4285714,NaN
ENST00000340120,2449,972,10,no,yes,no,no,0,0.4285714,NaN
ENST00000352370,2718,2487,11,no,yes,no,no,0,0.4285714,NaN
ENST00000355779,2751,2520,11,no,yes,no,no,0,0.4285714,NaN
ENST00000358477,3540,2682,12,no,yes,no,no,0,0.4285714,NaN
ENST00000255475,3213,2511,23,yes,no,no,no,0,0.2,NaN
ENST00000349737,2357,2346,21,yes,no,no,no,0,0.2,NaN
ENST00000350926,3056,2340,21,yes,no,no,no,0,0.2,NaN
ENST00000255476,2825,819,3,no,no,no,no,0,0.5,NaN
ENST00000255477,841,519,6,no,no,no,no,0,0.3333333,NaN
ENST00000357537,4025,1023,12,no,no,no,no,NaN,NaN,NaN
ENST00000361121,1446,1056,9,no,no,no,no,NaN,NaN,NaN
ENST00000361481,1446,1023,9,no,no,no,no,NaN,NaN,NaN
ENST00000255480,1900,876,7,no,no,yes,no,0,0,NaN
ENST00000255481,5003,3039,5,no,no,no,no,0,0.25,NaN
ENST00000255484,2363,1071,9,no,no,no,no,0.1818182,0,NaN
ENST00000255486,5798,3318,14,no,no,no,no,0,1,NaN
ENST00000336934,5882,3342,14,no,no,no,no,0,1,NaN
ENST00000336948,5784,2988,14,no,no,no,no,0,1,NaN
ENST00000344312,939,408,5,no,no,no,no,0,1,NaN
ENST00000356885,4802,2988,15,no,no,no,no,0,1,NaN
ENST00000361430,5882,2988,14,no,no,no,no,0,1,NaN
ENST00000247066,3774,3774,NaN,no,no,no,no,0,0,NaN
ENST00000255495,3446,2712,NaN,no,no,no,yes,0,0,NaN
ENST00000355610,3035,2283,NaN,no,no,no,yes,0,0,NaN
ENST00000255498,869,387,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000255499,2838,1287,NaN,no,no,no,no,0,0.1428571,NaN
ENST00000324342,2675,1209,NaN,no,no,no,no,0,0.1428571,NaN
ENST00000343836,2645,468,NaN,no,no,no,no,0,0.1428571,NaN
ENST00000255500,207,207,NaN,no,no,no,no,0,0.4,NaN
ENST00000276175,5708,3363,NaN,no,no,no,no,0,0,NaN
ENST00000310452,2589,1899,NaN,no,no,no,no,0,0,NaN
ENST00000357242,2574,1023,NaN,no,no,no,no,0,0,NaN
ENST00000255506,1504,1077,NaN,no,yes,no,no,1,0,NaN
ENST00000255513,1339,1227,NaN,no,no,no,no,0,0,NaN
ENST00000255533,786,378,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000255557,2727,363,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000255559,2736,1008,NaN,no,no,yes,no,0,0,NaN
ENST00000356155,2757,1029,NaN,no,no,yes,no,0,0,NaN
ENST00000255580,3905,3168,NaN,no,no,no,yes,0,0.2142857,NaN
ENST00000361949,3677,2964,NaN,no,no,no,yes,0,0.2142857,NaN
ENST00000323848,3923,2715,NaN,no,no,no,yes,0.2,0,NaN
ENST00000255608,2618,1578,9,no,no,no,no,0,0,NaN
ENST00000255612,2165,2013,10,no,no,yes,no,NaN,NaN,NaN
ENST00000255613,2265,1389,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000360492,2041,1044,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000255616,1173,939,6,no,no,no,no,0,0,NaN
ENST00000255622,2605,2562,22,no,no,no,no,0,0.2857143,NaN
ENST00000255631,1768,1080,NaN,no,no,no,no,0,0.25,NaN
ENST00000255641,1996,1248,12,no,no,no,yes,0.125,0,NaN
ENST00000313975,1370,663,10,no,no,no,yes,0.125,0,NaN
ENST00000255667,2313,1269,NaN,yes,yes,no,no,NaN,NaN,NaN
ENST00000324262,2643,1428,12,no,no,no,no,0,0.4,NaN
ENST00000324301,2361,1176,10,no,no,no,no,0,0.4,NaN
ENST00000255681,1204,978,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000278856,1289,1158,NaN,no,no,no,no,0,0,NaN
ENST00000311713,1152,1101,NaN,no,no,no,no,0,0,NaN
ENST00000255683,1809,891,NaN,no,no,yes,no,0,0.3333333,NaN
ENST00000255684,1694,1011,NaN,no,no,yes,no,0,0.3333333,NaN
ENST00000340246,1789,801,NaN,no,no,yes,no,0,0.3333333,NaN
ENST00000338850,445,258,NaN,no,no,no,no,0,0.25,NaN
ENST00000339997,4880,3042,NaN,no,no,no,no,0,0.25,NaN
ENST00000341307,2503,726,NaN,no,no,no,no,0,0.25,NaN
ENST00000354497,2562,711,NaN,no,no,no,no,0,0.25,NaN
ENST00000356000,2616,765,NaN,no,no,no,no,0,0.25,NaN
ENST00000255688,757,495,NaN,no,no,no,no,0,0,NaN
ENST00000354445,696,495,NaN,no,no,no,no,0,0,NaN
ENST00000255695,742,489,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000255741,300,300,1,no,no,no,no,0,0,NaN
ENST00000300036,6861,5919,41,no,no,no,yes,0,0.6666667,NaN
ENST00000338282,5905,5817,41,no,no,no,yes,0,0.6666667,NaN
ENST00000255759,2272,525,5,no,no,yes,no,NaN,NaN,NaN
ENST00000255764,1027,408,4,no,no,no,yes,NaN,NaN,NaN
ENST00000282493,11705,8544,25,no,no,no,no,0,0.1428571,NaN
ENST00000215862,4467,2913,27,no,no,no,yes,0,0,NaN
ENST00000337431,4123,2271,15,no,no,no,yes,0,0.1666667,NaN
ENST00000354992,4326,2271,16,no,no,no,yes,0,0.1666667,NaN
ENST00000290765,1101,735,5,no,yes,no,no,0,0,NaN
ENST00000335473,8565,7704,44,no,no,no,no,0,0,NaN
ENST00000255830,2055,1512,13,yes,no,no,yes,0,0,NaN
ENST00000316185,2215,1491,12,yes,no,no,yes,0,0,NaN
ENST00000345044,1442,729,11,yes,no,no,yes,0,0,NaN
ENST00000255836,1652,837,4,no,no,no,no,0,0.5,NaN
ENST00000337843,2936,837,3,no,no,no,no,0,0.5,NaN
ENST00000300892,648,648,5,no,no,no,no,0,0,NaN
ENST00000255847,1925,999,5,no,no,no,no,NaN,NaN,NaN
ENST00000333407,1859,1503,5,no,no,no,no,NaN,NaN,NaN
ENST00000361890,1859,999,5,no,no,no,no,NaN,NaN,NaN
ENST00000255858,2515,1221,12,no,no,no,no,0,0.1428571,NaN
ENST00000255882,6479,6135,54,no,no,no,no,0.1428571,0.1428571,NaN
ENST00000255888,1587,1587,8,no,yes,yes,no,NaN,NaN,NaN
ENST00000328456,1308,1308,5,no,yes,yes,no,NaN,NaN,NaN
ENST00000332486,1416,1416,6,no,yes,yes,no,NaN,NaN,NaN
ENST00000255890,2138,504,3,no,no,no,yes,NaN,NaN,NaN
ENST00000255896,138,138,1,no,no,yes,no,0,0.5,NaN
